,cluster,date,CO,NO,NO2,NOX,O3,PM10,SO2,PM2.5,PMCO,RH,TMP,WDR,WSP,PM10_var,longitud,latitud
20,0,2018-01-21,0.6451388888888889,24.491666666666667,29.883333333333336,54.375,24.616666666666667,40.541666666666664,2.5555555555555554,23.85833333333333,17.791666666666668,44.763888888888886,15.31875,133.59722222222223,1.7194444444444443,218.112922705314,-99.07388,19.360794
21,0,2018-01-22,0.7511111111111112,34.02333333333333,34.29666666666667,68.285,23.591666666666665,53.13333333333333,3.7597222222222224,25.163333333333334,28.841666666666665,43.65972222222223,16.234305555555554,147.42777777777778,1.771111111111111,913.8955504703789,-99.07388,19.360794
22,0,2018-01-23,0.46249999999999997,16.1,32.59166666666666,48.625,27.013285024154587,62.583333333333336,14.868055555555555,38.8,20.86111111111111,59.416666666666664,14.75,141.01388888888889,2.190972222222222,634.7318840579712,-99.07388,19.360794
23,0,2018-01-24,0.46458333333333335,18.247619047619047,34.17261904761905,52.4,14.879960317460316,39.77777777777778,3.7662037037037037,24.25,16.01388888888889,66.9242724867725,13.24265873015873,215.2642195767196,2.0444444444444443,296.0193236714976,-99.07388,19.360794
24,0,2018-01-25,0.4375,12.770833333333334,31.0,43.791666666666664,19.558333333333334,38.16666666666667,2.5666666666666664,19.09375,17.479166666666664,62.81666666666666,12.085,222.95833333333334,1.8983333333333334,589.1159420289855,-99.07388,19.360794
25,0,2018-01-26,0.5522342995169082,24.484420289855073,29.918840579710142,54.378260869565224,22.561507936507937,48.6875,3.7216183574879227,26.416666666666668,19.479166666666668,61.51056763285024,13.601902173913045,146.6340579710145,1.5845108695652173,505.31068840579724,-99.07388,19.360794
26,0,2018-01-27,0.6166666666666667,23.833333333333336,32.93333333333334,56.791666666666664,26.222222222222225,46.52083333333333,2.888888888888889,31.208333333333332,14.270833333333332,59.5,14.462499999999999,171.6527777777778,1.6465277777777778,325.1947463768116,-99.07388,19.360794
27,0,2018-01-28,0.29187801932367147,7.482971014492753,20.277536231884056,27.810869565217395,11.920893719806763,24.479166666666664,6.088768115942028,14.447916666666668,8.875,66.16727053140097,12.790670289855072,270.87288647342996,2.4817934782608693,66.65126811594203,-99.07388,19.360794
28,0,2018-01-29,0.23819444444444446,6.1,15.941666666666666,22.108333333333334,18.444444444444443,15.541666666666668,0.7430555555555555,4.489583333333333,10.895833333333334,65.95138888888889,10.018749999999999,277.5138888888889,3.9694444444444446,63.44746376811593,-99.07388,19.360794
29,0,2018-01-30,0.35595238095238096,14.71904761904762,32.37738095238095,47.022619047619045,23.47463768115942,37.39583333333333,5.320436507936508,14.958333333333332,21.041666666666664,42.80654761904762,7.688789682539682,255.9811507936508,2.3988095238095237,260.1186594202899,-99.07388,19.360794
30,0,2018-01-31,0.5555555555555555,24.19166666666667,33.25833333333333,57.5,11.4375,46.60416666666667,12.736111111111109,24.145833333333332,21.354166666666664,55.326388888888886,11.05347222222222,139.88888888888889,1.7562499999999999,355.399127140975,-99.07388,19.360794
31,0,2018-02-01,0.8491666666666667,44.4375,32.53125,77.04166666666667,16.258333333333333,45.583333333333336,2.55,21.28968253968254,26.125,49.075,14.85404761904762,151.6154761904762,1.509404761904762,282.8623188405797,-99.07388,19.360794
32,0,2018-02-02,0.5708333333333333,41.93055555555556,33.327380952380956,75.25992063492065,25.03125,45.958333333333336,3.519345238095238,20.333333333333332,28.291666666666668,45.73571428571429,16.136071428571427,232.5095238095238,1.9735714285714288,282.73731884057975,-99.07388,19.360794
33,0,2018-02-03,0.3854166666666667,13.194444444444443,34.44444444444445,47.65277777777777,30.90625,57.791666666666664,5.885416666666667,34.486111111111114,22.333333333333332,54.55,15.730833333333333,146.46666666666664,1.6283333333333334,203.47644927536234,-99.07388,19.360794
34,0,2018-02-04,0.6239583333333334,28.125,37.19444444444445,65.40277777777777,35.4375,52.416666666666664,3.5,31.972222222222218,21.916666666666668,43.41666666666667,16.953333333333333,163.24166666666667,1.4775,194.3405797101449,-99.07388,19.360794
35,0,2018-02-05,0.28125,9.92579365079365,24.759126984126983,34.72976190476191,41.65,35.125,2.625,21.166666666666668,16.708333333333332,41.5,17.754785714285713,182.43666666666667,1.907809523809524,81.07065217391302,-99.07388,19.360794
36,0,2018-02-06,0.5677083333333333,17.555555555555554,35.13888888888889,52.694444444444436,33.55208333333333,53.333333333333336,3.791666666666667,33.18055555555556,24.083333333333332,39.108333333333334,17.716666666666665,143.575,1.6408333333333331,212.231884057971,-99.07388,19.360794
37,0,2018-02-07,0.600094696969697,26.69823232323232,36.01136363636363,62.68181818181819,29.19034090909091,63.25,4.996980676328502,32.25,32.916666666666664,39.465909090909086,16.789242424242424,160.6439393939394,2.0624242424242425,313.3260869565218,-99.07388,19.360794
38,0,2018-02-08,0.31875,8.847222222222221,21.347222222222225,30.180555555555554,29.041666666666668,35.291666666666664,1.649909420289855,18.097222222222225,18.708333333333332,55.46666666666666,14.866666666666665,245.05,2.6075000000000004,118.7373188405797,-99.07388,19.360794
39,0,2018-02-09,0.559375,24.527777777777775,31.26388888888889,55.81944444444445,12.864583333333332,34.1125,5.739583333333334,16.833333333333332,16.85,66.51666666666667,13.526666666666667,165.75,2.013333333333333,162.49353864734297,-99.07388,19.360794
40,0,2018-02-10,0.4010416666666667,15.958333333333334,23.875,39.76388888888889,20.65625,31.020833333333336,3.489583333333333,15.958333333333334,12.979166666666668,62.18333333333334,14.3275,169.925,2.1391666666666667,243.89764492753625,-99.07388,19.360794
41,0,2018-02-11,0.38839285714285715,12.561507936507937,18.7797619047619,31.331349206349206,22.961309523809526,29.333333333333332,2.3333333333333335,12.99810606060606,15.9375,49.63538961038961,16.160638528138527,164.44242424242424,2.229891774891775,57.621376811594175,-99.07388,19.360794
42,0,2018-02-12,0.47604166666666664,17.597222222222225,27.069444444444443,44.68055555555555,27.625,47.0625,4.15625,21.645833333333332,24.854166666666668,53.88333333333334,16.56,160.30833333333334,2.163333333333333,294.01358695652175,-99.07388,19.360794
43,0,2018-02-13,0.503125,25.305555555555554,29.430555555555554,54.72222222222222,24.09375,75.16666666666667,8.15625,35.927083333333336,36.625,61.233333333333334,15.793333333333333,138.15833333333333,2.04,1887.9492753623185,-99.07388,19.360794
44,0,2018-02-14,0.3125,15.277777777777777,24.875,40.111111111111114,27.916666666666668,49.958333333333336,12.9375,20.729166666666668,27.5,57.525,16.275,152.78333333333333,2.2333333333333334,275.38949275362324,-99.07388,19.360794
45,0,2018-02-15,0.396875,19.97222222222222,27.708333333333332,47.59722222222222,30.302083333333332,50.16666666666667,10.3125,20.59166666666667,27.625,54.114999999999995,16.09616666666667,132.89333333333335,1.8498333333333334,268.143115942029,-99.07388,19.360794
46,0,2018-02-16,0.6114583333333333,32.2037037037037,36.85648148148148,69.0324074074074,30.930555555555557,64.52083333333333,7.475694444444445,24.791666666666668,38.85416666666667,37.017361111111114,17.428472222222222,143.94097222222223,1.5663194444444446,435.4193840579711,-99.07388,19.360794
47,0,2018-02-17,0.39250810450038137,15.872807017543858,33.63497965929316,49.545798372743455,34.13227021357742,61.682065217391305,7.512848016781083,27.17391304347826,34.6911231884058,37.51005911517925,17.853585049580474,184.7353165522502,1.9490179252479025,181.0708992094862,-99.07388,19.360794
48,0,2018-02-18,0.34791666666666665,9.375,26.916666666666668,36.36111111111111,36.708333333333336,56.79166666666667,14.4375,29.0,26.958333333333336,44.09375,16.707291666666666,142.79166666666669,1.9520833333333334,404.7300724637682,-99.07388,19.360794
49,0,2018-02-19,0.25416666666666665,5.638888888888889,18.34722222222222,23.958333333333332,37.89583333333333,44.729166666666664,2.3125,19.805555555555554,24.0,47.52083333333333,17.338541666666668,140.375,2.10625,87.40851449275365,-99.07388,19.360794
50,0,2018-02-20,0.30104166666666665,9.25,22.375,31.583333333333332,30.522463768115944,45.22916666666667,1.6875,19.09375,26.0625,47.7981884057971,17.313079710144926,149.16739130434783,2.1085144927536232,91.25996376811594,-99.07388,19.360794
51,0,2018-02-21,0.5493478260869565,18.527173913043477,34.150815217391305,52.6875,37.16666666666667,62.708333333333336,4.447101449275363,28.573822463768117,34.354166666666664,46.40833333333334,17.013333333333332,181.43333333333334,1.9116666666666666,583.7735507246377,-99.07388,19.360794
52,0,2018-02-22,0.6077777777777778,22.729166666666664,39.24652777777778,62.052083333333336,35.38055555555555,66.61805555555556,2.3666666666666663,33.00694444444444,33.05555555555556,52.113888888888894,17.352777777777778,168.35833333333332,1.883611111111111,427.7647236430804,-99.07388,19.360794
53,0,2018-02-23,0.5039285714285715,17.998511904761905,32.379464285714285,50.52380952380952,38.759523809523806,74.79166666666667,8.405952380952382,34.11458333333333,37.083333333333336,51.82142857142857,17.64952380952381,126.90595238095239,1.7521428571428572,495.1938405797101,-99.07388,19.360794
54,0,2018-02-24,0.48250000000000004,13.364583333333334,31.65625,45.083333333333336,41.84166666666667,70.20833333333333,3.225,33.46875,34.041666666666664,46.50833333333333,18.395,161.675,1.9341666666666668,290.80253623188406,-99.07388,19.360794
55,0,2018-02-25,0.2833333333333333,7.083333333333334,20.635416666666664,27.635416666666668,41.975,36.25,3.5416666666666665,21.885416666666668,14.25,53.68333333333334,17.840833333333332,125.66666666666667,1.9383333333333332,161.8478260869565,-99.07388,19.360794
56,0,2018-02-26,0.4218191311612364,17.320044903926483,29.0766238512949,46.33615288220551,29.590601503759398,46.96365914786968,2.1643692564745196,26.11701127819549,22.2406015037594,50.02422723475355,18.583984962406014,161.73533834586468,1.8937071846282372,355.29995822890555,-99.07388,19.360794
57,0,2018-02-27,0.40625,12.268065998329156,31.190058479532166,43.52485380116959,46.56547619047619,66.93452380952381,4.247023809523809,31.604166666666664,34.648809523809526,50.552083333333336,19.179166666666667,182.63988095238096,1.8763392857142858,360.81864150342415,-99.07388,19.360794
58,0,2018-02-28,0.6097222222222222,16.26388888888889,33.458333333333336,49.72222222222222,50.614583333333336,69.77083333333333,2.1770833333333335,30.927083333333336,37.604166666666664,43.791666666666664,19.069791666666667,137.48611111111111,1.8472222222222223,330.919384057971,-99.07388,19.360794
59,0,2018-03-01,0.4680555555555555,15.388888888888888,32.13888888888889,47.43055555555555,41.302083333333336,75.10416666666667,3.4583333333333335,32.84375,44.0,45.614583333333336,19.523958333333333,187.01388888888889,2.575,304.7780797101449,-99.07388,19.360794
60,0,2018-03-02,0.3236111111111111,7.375,24.26388888888889,31.680555555555554,42.395833333333336,71.72916666666667,2.7222222222222228,32.385416666666664,37.875,51.89583333333333,18.304166666666667,162.0972222222222,2.4875000000000003,633.9628623188404,-99.07388,19.360794
61,0,2018-03-03,0.3333333333333333,13.463888888888889,27.04722222222222,40.56944444444445,31.572916666666668,59.304166666666674,10.888888888888888,24.379166666666666,34.4375,44.96875,17.750208333333333,161.8638888888889,2.144722222222222,272.01700038138824,-99.07388,19.360794
62,0,2018-03-04,0.4749999999999999,13.333333333333332,24.145833333333336,37.5,40.38888888888889,48.125,1.75,28.069444444444443,23.541666666666668,30.361111111111114,18.229166666666668,140.08333333333331,1.8708333333333336,312.7228260869565,-99.07388,19.360794
63,0,2018-03-05,0.6055555555555555,10.75,27.125,37.875,40.013888888888886,63.041666666666664,1.361111111111111,31.958333333333332,31.291666666666668,35.93055555555555,18.566666666666666,130.41666666666669,1.7208333333333332,248.3025362318841,-99.07388,19.360794
64,0,2018-03-06,0.5805555555555556,13.625,30.395833333333336,43.958333333333336,38.63888888888889,56.083333333333336,3.7777777777777772,33.84722222222222,28.875,40.56944444444445,18.913888888888888,143.79166666666669,1.8687500000000001,111.55797101449276,-99.07388,19.360794
65,0,2018-03-07,0.5045833333333333,14.11352657004831,31.360507246376812,45.57548309178744,29.62726449275362,65.21376811594203,5.725,34.30615942028985,31.08423913043478,57.923913043478265,16.27096920289855,253.19142512077295,2.598309178743961,237.46376811594197,-99.07388,19.360794
66,0,2018-03-08,0.5343749999999999,20.305555555555554,32.236111111111114,52.5,39.145833333333336,55.64583333333333,2.0729166666666665,26.572916666666668,27.833333333333336,52.65625,16.904166666666665,160.91666666666666,1.7694444444444446,451.8034420289854,-99.07388,19.360794
67,0,2018-03-09,0.5378623188405798,15.47644927536232,32.375,47.87983091787439,36.92527173913044,56.25,3.5430253623188404,27.77173913043478,28.833333333333336,49.810235507246375,18.437590579710147,183.33514492753625,2.179649758454106,417.58514492753625,-99.07388,19.360794
68,0,2018-03-10,0.6604166666666667,23.76388888888889,32.25,55.93055555555555,38.895833333333336,58.35416666666667,1.3020833333333333,28.229166666666664,27.6875,48.552083333333336,18.49791666666667,120.47222222222223,1.551388888888889,188.56068840579707,-99.07388,19.360794
69,0,2018-03-11,0.6135416666666667,15.833333333333334,30.73611111111111,46.666666666666664,40.489583333333336,54.9375,1.9895833333333335,27.208333333333336,28.645833333333332,33.19791666666667,20.59375,166.94444444444446,1.7861111111111114,284.60416666666663,-99.07388,19.360794
70,0,2018-03-12,0.396875,7.486111111111112,25.208333333333332,32.666666666666664,45.52083333333333,53.979166666666664,1.8645833333333333,22.78125,30.229166666666668,46.583333333333336,18.96875,232.1527777777778,2.6597222222222223,370.1585144927537,-99.07388,19.360794
71,0,2018-03-13,0.5176449275362318,16.350543478260867,30.445048309178745,46.807367149758456,35.347463768115944,53.56884057971015,3.0677536231884055,22.87596618357488,30.666264090177133,45.98502415458937,19.687874396135264,120.02173913043478,1.604211956521739,260.52799736495393,-99.07388,19.360794
72,0,2018-03-14,0.6116666666666667,20.447916666666668,35.08333333333333,55.51041666666667,31.258333333333333,66.22222222222223,15.875,33.86666666666667,33.38888888888889,50.83333333333333,18.255833333333335,172.17708333333334,1.9874999999999998,227.74999999999997,-99.07388,19.360794
73,0,2018-03-15,0.841195652173913,29.45788043478261,36.94927536231884,66.47010869565217,22.869202898550725,58.3768115942029,1.8170289855072466,28.411956521739132,29.758454106280194,52.856884057971016,17.80663043478261,145.03713768115944,1.6660326086956523,297.4726613965745,-99.07388,19.360794
74,0,2018-03-16,1.1225757575757576,61.20833333333333,36.82007575757576,98.02367424242424,27.007575757575758,61.64520202020202,1.646969696969697,31.696212121212124,31.55176767676768,44.44166666666667,18.54371212121212,154.31344696969697,1.5917613636363637,592.8647264571179,-99.07388,19.360794
75,0,2018-03-17,0.6449999999999999,32.739583333333336,31.96875,64.65625,29.975,46.208333333333336,1.8166666666666669,28.76666666666667,20.847222222222225,32.74166666666667,19.605,178.67708333333331,1.8375,215.865036231884,-99.07388,19.360794
76,0,2018-03-18,0.4925,13.21875,27.333333333333336,40.583333333333336,33.766666666666666,41.0,1.1666666666666665,27.354166666666668,17.125,30.275,19.685,154.75,1.7802083333333334,92.04166666666663,-99.07388,19.360794
77,0,2018-03-19,0.5514285714285714,13.540178571428571,29.06845238095238,42.645833333333336,39.41904761904762,40.6875,1.1773809523809524,31.114583333333336,18.520833333333336,26.628571428571426,20.58904761904762,145.58184523809524,1.469345238095238,151.60416666666669,-99.07388,19.360794
78,0,2018-03-20,0.6308333333333334,23.520833333333336,33.90625,57.45833333333333,38.608333333333334,60.083333333333336,2.408333333333333,35.589015151515156,31.104166666666664,30.4,20.08416666666667,149.85416666666666,1.9083333333333334,439.3623188405796,-99.07388,19.360794
79,0,2018-03-21,0.4708333333333333,11.322916666666668,28.072916666666668,39.4375,42.20833333333333,63.92995169082126,2.4833333333333334,33.38514492753623,32.815821256038646,47.19166666666667,18.870833333333334,186.10942028985508,2.196594202898551,644.0137241985069,-99.07388,19.360794
80,0,2018-03-22,0.4756060606060606,14.65909090909091,31.992424242424242,46.734848484848484,31.40378787878788,49.69444444444445,4.453787878787879,26.315909090909088,26.833333333333332,45.225,18.575151515151514,157.2151515151515,2.0947727272727272,531.5157004830917,-99.07388,19.360794
81,0,2018-03-23,0.4066666666666666,8.53125,26.458333333333332,34.958333333333336,29.241666666666664,49.52777777777778,6.383333333333334,29.758333333333333,26.013888888888886,43.291666666666664,18.79083333333333,164.925,2.370833333333333,212.493961352657,-99.07388,19.360794
82,0,2018-03-24,0.5433333333333333,20.0,28.458333333333332,48.52083333333333,21.516666666666666,43.56944444444445,1.7,19.0,28.027777777777775,27.625,19.908333333333335,158.58333333333334,2.225833333333333,336.3218599033816,-99.07388,19.360794
83,0,2018-03-25,0.5597222222222222,21.341856060606062,28.826704545454547,50.32386363636363,37.55227272727272,44.73484848484848,1.6325757575757573,25.041666666666664,23.26262626262626,23.749242424242425,19.88583333333333,167.7469696969697,1.6667424242424242,256.4250894033502,-99.07388,19.360794
84,0,2018-03-26,0.5277777777777778,18.267857142857142,29.988095238095237,48.2797619047619,39.403571428571425,58.71230158730159,2.3916666666666666,32.41190476190476,29.39880952380953,32.96785714285714,20.40154761904762,152.58690476190478,1.8554761904761903,392.513612836439,-99.07388,19.360794
85,0,2018-03-27,0.328804347826087,5.979166666666667,24.067934782608695,30.017210144927535,43.23405797101449,62.83756038647343,1.4586956521739132,30.065579710144924,33.93538647342995,38.45144927536232,20.599057971014492,157.44963768115943,2.3051811594202896,255.37247474747474,-99.07388,19.360794
86,0,2018-03-28,0.35239855072463766,5.2125,22.59375,27.84166666666667,35.29166666666667,64.69444444444444,1.6183333333333334,27.638333333333332,36.333333333333336,37.17666666666666,20.029500000000002,157.91666666666666,3.1305,472.17753623188406,-99.07388,19.360794
87,0,2018-03-29,0.29833333333333334,4.302083333333334,19.145833333333332,23.458333333333332,39.1,50.291666666666664,0.8333333333333333,25.525,25.708333333333332,38.975,19.384166666666665,158.30833333333334,2.5683333333333334,172.73369565217388,-99.07388,19.360794
88,0,2018-03-30,0.24583333333333335,4.427083333333334,20.125,24.5,33.516666666666666,39.138888888888886,4.591666666666667,20.175,19.13888888888889,52.483333333333334,16.494999999999997,226.83333333333334,2.6358333333333333,286.0471014492753,-99.07388,19.360794
89,0,2018-03-31,0.21770833333333334,5.638888888888888,18.5,24.166666666666668,43.125,28.666666666666668,2.833333333333333,14.533333333333335,14.986111111111112,33.233333333333334,16.510833333333334,201.98333333333335,2.154166666666667,70.30072463768114,-99.07388,19.360794
90,0,2018-04-01,0.39583333333333337,10.972222222222221,26.25,37.208333333333336,39.510416666666664,36.09722222222222,1.5104166666666667,18.40833333333333,17.88888888888889,31.18333333333333,18.756666666666668,185.575,1.8708333333333331,133.57427536231884,-99.07388,19.360794
91,0,2018-04-02,0.540625,15.152777777777779,29.694444444444446,44.875,44.302083333333336,45.916666666666664,1.53125,22.928571428571427,23.48611111111111,30.70357142857143,19.72547619047619,177.93928571428572,1.824404761904762,273.19565217391306,-99.07388,19.360794
92,0,2018-04-03,0.4199404761904762,7.402777777777779,26.902777777777775,34.291666666666664,38.65625,45.392857142857146,1.1845238095238095,25.302813852813852,23.827380952380953,42.96114718614719,20.010627705627705,164.2254329004329,2.170865800865801,231.12774327122153,-99.07388,19.360794
93,0,2018-04-04,0.46133540372670806,20.148809523809522,30.962301587301585,51.02777777777778,39.41815476190476,59.34325396825397,2.7470238095238098,30.723809523809525,29.26388888888889,50.00476190476191,18.741785714285715,196.9845238095238,2.138690476190476,367.3855935127674,-99.07388,19.360794
94,0,2018-04-05,0.4040217391304347,7.899909420289855,24.808423913043477,32.64538043478261,41.7,43.84722222222222,0.9644927536231884,27.775,15.25,61.216666666666676,17.783333333333335,163.93333333333334,1.9975,177.32548309178742,-99.07388,19.360794
95,0,2018-04-06,0.5880797101449275,10.153985507246377,34.24728260869565,44.33786231884058,37.18115942028986,50.938405797101446,1.1434782608695653,30.65797101449275,17.356884057971016,60.505072463768116,16.820797101449273,147.71050724637684,2.0590217391304346,378.28952569169957,-99.07388,19.360794
96,0,2018-04-07,0.7366666666666667,31.291666666666668,32.34375,63.63541666666667,37.15833333333333,51.05555555555555,1.3166666666666667,30.15,20.305555555555557,50.8,18.0225,161.36666666666667,1.7708333333333333,220.40700483091783,-99.07388,19.360794
97,0,2018-04-08,0.43583333333333335,13.03125,24.666666666666668,37.71875,40.20833333333333,39.611111111111114,3.25,24.90833333333333,16.472222222222225,33.65833333333333,19.93333333333333,173.75833333333335,1.8658333333333335,79.49396135265701,-99.07388,19.360794
98,0,2018-04-09,0.4041666666666667,8.322916666666666,26.4375,34.666666666666664,44.74166666666667,44.55555555555555,1.7083333333333333,26.958333333333336,19.305555555555554,35.025,19.750833333333333,157.98333333333332,2.184166666666667,199.19202898550725,-99.07388,19.360794
99,0,2018-04-10,0.3894444444444445,11.95486111111111,27.368055555555557,39.31944444444444,41.708333333333336,47.81944444444445,1.25,27.325,22.805555555555554,52.975,17.073055555555555,159.13333333333333,2.600833333333333,450.197463768116,-99.07388,19.360794
100,0,2018-04-11,0.3875757575757576,7.482007575757576,26.86268939393939,34.31344696969697,41.43076416337286,35.97727272727273,1.2916666666666665,19.939090909090908,14.063131313131313,58.22651515151515,15.98409090909091,182.85757575757575,2.1567424242424242,400.945322793149,-99.07388,19.360794
101,0,2018-04-12,0.3963333333333333,5.591666666666667,30.204166666666666,35.85625,39.085,35.46666666666667,2.7,21.970000000000002,12.052777777777777,52.60333333333333,17.284166666666668,167.89166666666668,1.8013333333333332,79.47979066022545,-99.07388,19.360794
102,0,2018-04-13,0.41,10.098958333333332,26.755208333333332,36.979166666666664,42.141666666666666,38.96527777777778,0.8416666666666666,20.820833333333333,18.118055555555554,41.204166666666666,19.324583333333333,167.14166666666668,2.2904166666666668,99.74438405797103,-99.07388,19.360794
103,0,2018-04-14,0.23500000000000001,6.864583333333334,20.114583333333332,26.947916666666664,36.31666666666667,30.125,0.825,16.475,15.583333333333334,34.63333333333334,19.10333333333333,167.39166666666668,2.6508333333333334,65.34963768115942,-99.07388,19.360794
104,0,2018-04-15,0.29500000000000004,6.791666666666666,25.239583333333332,32.041666666666664,37.958333333333336,64.47222222222221,16.166666666666664,32.2,32.06944444444445,46.31666666666666,17.683333333333334,190.00833333333333,2.1075,861.030193236715,-99.07388,19.360794
105,0,2018-04-16,0.40109090909090905,14.084280303030303,26.825378787878787,40.94412878787879,48.912727272727274,59.89166666666667,16.533030303030305,28.689545454545453,32.81944444444445,37.966818181818184,19.091121212121212,181.51939393939392,2.095969696969697,437.2196859903382,-99.07388,19.360794
106,0,2018-04-17,0.4008333333333334,14.875,30.9375,45.875,54.016666666666666,53.80555555555555,3.5166666666666666,24.708333333333336,30.0,26.34166666666667,20.84,202.48333333333332,2.0566666666666666,262.27898550724643,-99.07388,19.360794
